member #,member name,submission #,bid
384,Timothy Harris,514,maybe
384,Timothy Harris,589,maybe
384,Timothy Harris,700,maybe
384,Timothy Harris,881,yes
384,Timothy Harris,882,maybe
384,Timothy Harris,950,yes
385,Jenna Townsend,118,yes
385,Jenna Townsend,159,maybe
385,Jenna Townsend,190,yes
385,Jenna Townsend,198,yes
385,Jenna Townsend,244,maybe
385,Jenna Townsend,366,maybe
385,Jenna Townsend,407,maybe
385,Jenna Townsend,452,maybe
385,Jenna Townsend,493,maybe
385,Jenna Townsend,523,maybe
385,Jenna Townsend,559,maybe
385,Jenna Townsend,580,yes
385,Jenna Townsend,632,maybe
385,Jenna Townsend,640,yes
385,Jenna Townsend,653,maybe
385,Jenna Townsend,716,maybe
385,Jenna Townsend,790,yes
385,Jenna Townsend,864,maybe
385,Jenna Townsend,970,yes
385,Jenna Townsend,996,maybe
386,Alex Johnson,68,maybe
386,Alex Johnson,81,yes
386,Alex Johnson,176,maybe
386,Alex Johnson,178,yes
386,Alex Johnson,207,yes
386,Alex Johnson,269,maybe
386,Alex Johnson,343,maybe
386,Alex Johnson,429,yes
386,Alex Johnson,488,yes
386,Alex Johnson,609,maybe
386,Alex Johnson,727,yes
386,Alex Johnson,750,maybe
386,Alex Johnson,815,yes
386,Alex Johnson,962,maybe
386,Alex Johnson,965,yes
387,Hannah Flores,36,maybe
387,Hannah Flores,222,yes
387,Hannah Flores,340,yes
387,Hannah Flores,358,yes
387,Hannah Flores,359,yes
387,Hannah Flores,378,yes
387,Hannah Flores,422,yes
387,Hannah Flores,493,yes
387,Hannah Flores,543,yes
387,Hannah Flores,623,maybe
387,Hannah Flores,635,yes
387,Hannah Flores,656,maybe
387,Hannah Flores,772,yes
387,Hannah Flores,829,yes
387,Hannah Flores,881,yes
387,Hannah Flores,923,maybe
387,Hannah Flores,935,yes
387,Hannah Flores,953,maybe
387,Hannah Flores,964,maybe
387,Hannah Flores,974,maybe
388,Eric Powell,2,yes
388,Eric Powell,166,yes
388,Eric Powell,249,maybe
388,Eric Powell,260,maybe
388,Eric Powell,331,maybe
388,Eric Powell,406,maybe
388,Eric Powell,412,yes
388,Eric Powell,447,maybe
388,Eric Powell,448,maybe
388,Eric Powell,466,maybe
388,Eric Powell,484,maybe
388,Eric Powell,487,yes
388,Eric Powell,506,maybe
388,Eric Powell,632,yes
388,Eric Powell,634,maybe
388,Eric Powell,657,yes
388,Eric Powell,702,maybe
388,Eric Powell,715,yes
388,Eric Powell,855,yes
388,Eric Powell,924,maybe
389,Mark Jones,25,yes
389,Mark Jones,30,yes
389,Mark Jones,75,maybe
389,Mark Jones,226,maybe
389,Mark Jones,310,maybe
389,Mark Jones,369,maybe
389,Mark Jones,396,maybe
389,Mark Jones,407,maybe
389,Mark Jones,489,yes
389,Mark Jones,548,yes
389,Mark Jones,589,maybe
389,Mark Jones,768,maybe
389,Mark Jones,792,maybe
389,Mark Jones,808,maybe
389,Mark Jones,821,yes
389,Mark Jones,825,maybe
389,Mark Jones,901,yes
389,Mark Jones,926,yes
389,Mark Jones,978,maybe
389,Mark Jones,979,maybe
389,Mark Jones,986,maybe
390,Joel Pacheco,172,yes
390,Joel Pacheco,190,yes
390,Joel Pacheco,206,yes
390,Joel Pacheco,254,maybe
390,Joel Pacheco,268,yes
390,Joel Pacheco,274,yes
390,Joel Pacheco,372,yes
390,Joel Pacheco,508,yes
390,Joel Pacheco,512,maybe
390,Joel Pacheco,532,yes
390,Joel Pacheco,591,maybe
390,Joel Pacheco,615,yes
390,Joel Pacheco,705,maybe
390,Joel Pacheco,763,yes
390,Joel Pacheco,772,maybe
390,Joel Pacheco,799,maybe
390,Joel Pacheco,804,yes
390,Joel Pacheco,818,yes
390,Joel Pacheco,862,maybe
390,Joel Pacheco,966,maybe
390,Joel Pacheco,972,maybe
391,Rachel Ryan,47,maybe
391,Rachel Ryan,52,maybe
391,Rachel Ryan,57,maybe
391,Rachel Ryan,159,maybe
391,Rachel Ryan,352,yes
391,Rachel Ryan,361,maybe
391,Rachel Ryan,475,yes
391,Rachel Ryan,476,yes
391,Rachel Ryan,505,maybe
391,Rachel Ryan,542,maybe
391,Rachel Ryan,592,maybe
391,Rachel Ryan,599,maybe
391,Rachel Ryan,626,maybe
391,Rachel Ryan,659,maybe
391,Rachel Ryan,750,yes
391,Rachel Ryan,780,yes
391,Rachel Ryan,830,maybe
391,Rachel Ryan,882,yes
391,Rachel Ryan,948,yes
392,Maria Medina,38,maybe
392,Maria Medina,112,maybe
392,Maria Medina,169,yes
392,Maria Medina,287,maybe
392,Maria Medina,344,maybe
392,Maria Medina,350,yes
392,Maria Medina,353,maybe
392,Maria Medina,390,yes
392,Maria Medina,398,yes
392,Maria Medina,463,yes
392,Maria Medina,524,yes
392,Maria Medina,547,yes
392,Maria Medina,577,yes
392,Maria Medina,668,maybe
392,Maria Medina,725,maybe
392,Maria Medina,736,maybe
392,Maria Medina,813,yes
392,Maria Medina,827,yes
392,Maria Medina,858,yes
392,Maria Medina,870,maybe
392,Maria Medina,890,maybe
392,Maria Medina,958,maybe
392,Maria Medina,996,yes
393,Brandon Chavez,83,maybe
393,Brandon Chavez,85,yes
393,Brandon Chavez,89,yes
393,Brandon Chavez,115,maybe
393,Brandon Chavez,142,yes
393,Brandon Chavez,161,maybe
393,Brandon Chavez,175,maybe
393,Brandon Chavez,185,yes
393,Brandon Chavez,222,maybe
393,Brandon Chavez,403,maybe
393,Brandon Chavez,733,yes
393,Brandon Chavez,737,yes
393,Brandon Chavez,752,yes
393,Brandon Chavez,815,maybe
393,Brandon Chavez,890,maybe
393,Brandon Chavez,914,maybe
393,Brandon Chavez,962,yes
393,Brandon Chavez,1000,maybe
394,Kevin Williams,33,yes
394,Kevin Williams,45,maybe
394,Kevin Williams,60,yes
394,Kevin Williams,63,yes
394,Kevin Williams,72,maybe
394,Kevin Williams,108,yes
394,Kevin Williams,111,yes
394,Kevin Williams,178,yes
394,Kevin Williams,212,maybe
394,Kevin Williams,439,maybe
394,Kevin Williams,450,maybe
394,Kevin Williams,558,maybe
394,Kevin Williams,638,maybe
394,Kevin Williams,650,maybe
394,Kevin Williams,714,maybe
394,Kevin Williams,773,yes
394,Kevin Williams,790,maybe
394,Kevin Williams,807,yes
394,Kevin Williams,888,maybe
394,Kevin Williams,891,yes
394,Kevin Williams,907,maybe
394,Kevin Williams,909,yes
394,Kevin Williams,911,yes
394,Kevin Williams,959,yes
394,Kevin Williams,968,maybe
395,Melissa Johnson,41,maybe
395,Melissa Johnson,75,maybe
395,Melissa Johnson,99,yes
395,Melissa Johnson,114,maybe
395,Melissa Johnson,116,yes
395,Melissa Johnson,123,yes
395,Melissa Johnson,197,maybe
395,Melissa Johnson,225,maybe
395,Melissa Johnson,260,maybe
395,Melissa Johnson,303,maybe
395,Melissa Johnson,384,maybe
395,Melissa Johnson,424,maybe
395,Melissa Johnson,506,yes
395,Melissa Johnson,594,yes
395,Melissa Johnson,611,maybe
395,Melissa Johnson,613,maybe
395,Melissa Johnson,695,maybe
395,Melissa Johnson,753,yes
395,Melissa Johnson,764,maybe
395,Melissa Johnson,772,yes
395,Melissa Johnson,904,yes
396,Erin Blanchard,93,maybe
396,Erin Blanchard,259,yes
396,Erin Blanchard,363,maybe
396,Erin Blanchard,402,maybe
396,Erin Blanchard,411,maybe
396,Erin Blanchard,419,maybe
396,Erin Blanchard,457,maybe
396,Erin Blanchard,464,maybe
396,Erin Blanchard,595,maybe
396,Erin Blanchard,741,maybe
396,Erin Blanchard,778,maybe
396,Erin Blanchard,805,maybe
396,Erin Blanchard,882,maybe
397,Alec Conner,17,yes
397,Alec Conner,54,yes
397,Alec Conner,118,maybe
397,Alec Conner,164,maybe
397,Alec Conner,288,maybe
397,Alec Conner,362,maybe
397,Alec Conner,396,yes
397,Alec Conner,515,maybe
397,Alec Conner,558,yes
397,Alec Conner,649,yes
397,Alec Conner,651,maybe
397,Alec Conner,831,yes
397,Alec Conner,854,yes
397,Alec Conner,872,maybe
397,Alec Conner,899,yes
397,Alec Conner,904,yes
397,Alec Conner,905,yes
397,Alec Conner,935,yes
398,Michael Pena,56,yes
398,Michael Pena,132,yes
398,Michael Pena,220,yes
398,Michael Pena,318,yes
398,Michael Pena,340,yes
398,Michael Pena,382,maybe
398,Michael Pena,464,yes
398,Michael Pena,483,maybe
398,Michael Pena,528,maybe
398,Michael Pena,615,maybe
398,Michael Pena,673,maybe
398,Michael Pena,842,yes
398,Michael Pena,884,yes
398,Michael Pena,929,maybe
398,Michael Pena,943,yes
398,Michael Pena,945,yes
398,Michael Pena,959,maybe
398,Michael Pena,960,maybe
398,Michael Pena,991,yes
399,Kevin Winters,67,yes
399,Kevin Winters,185,maybe
399,Kevin Winters,196,maybe
399,Kevin Winters,240,yes
399,Kevin Winters,271,maybe
399,Kevin Winters,465,yes
399,Kevin Winters,586,maybe
399,Kevin Winters,689,maybe
399,Kevin Winters,702,maybe
399,Kevin Winters,755,maybe
399,Kevin Winters,784,yes
399,Kevin Winters,803,maybe
399,Kevin Winters,820,maybe
399,Kevin Winters,969,maybe
399,Kevin Winters,974,yes
1111,Anthony Garcia,88,maybe
1111,Anthony Garcia,105,maybe
1111,Anthony Garcia,124,yes
1111,Anthony Garcia,160,maybe
1111,Anthony Garcia,162,maybe
1111,Anthony Garcia,165,yes
1111,Anthony Garcia,270,yes
1111,Anthony Garcia,458,maybe
1111,Anthony Garcia,642,yes
1111,Anthony Garcia,787,maybe
1111,Anthony Garcia,800,maybe
1111,Anthony Garcia,864,yes
401,Anthony Adams,12,maybe
401,Anthony Adams,201,yes
401,Anthony Adams,247,maybe
401,Anthony Adams,273,yes
401,Anthony Adams,368,yes
401,Anthony Adams,398,yes
401,Anthony Adams,410,maybe
401,Anthony Adams,434,yes
401,Anthony Adams,503,yes
401,Anthony Adams,512,yes
401,Anthony Adams,596,yes
401,Anthony Adams,638,yes
401,Anthony Adams,699,yes
401,Anthony Adams,748,yes
401,Anthony Adams,757,maybe
401,Anthony Adams,763,maybe
401,Anthony Adams,910,maybe
401,Anthony Adams,922,maybe
401,Anthony Adams,973,maybe
401,Anthony Adams,974,maybe
402,Michael Smith,80,maybe
402,Michael Smith,85,maybe
402,Michael Smith,94,yes
402,Michael Smith,179,yes
402,Michael Smith,333,yes
402,Michael Smith,337,yes
402,Michael Smith,383,maybe
402,Michael Smith,444,maybe
402,Michael Smith,493,yes
402,Michael Smith,511,maybe
402,Michael Smith,549,yes
402,Michael Smith,562,yes
402,Michael Smith,647,maybe
402,Michael Smith,763,yes
402,Michael Smith,785,maybe
402,Michael Smith,816,yes
402,Michael Smith,923,maybe
402,Michael Smith,954,maybe
402,Michael Smith,998,yes
403,Charles Harvey,42,yes
403,Charles Harvey,67,maybe
403,Charles Harvey,91,maybe
403,Charles Harvey,175,yes
403,Charles Harvey,182,yes
403,Charles Harvey,251,yes
403,Charles Harvey,307,yes
403,Charles Harvey,315,yes
403,Charles Harvey,377,maybe
403,Charles Harvey,413,yes
403,Charles Harvey,415,yes
403,Charles Harvey,488,yes
403,Charles Harvey,569,yes
403,Charles Harvey,622,yes
403,Charles Harvey,646,yes
403,Charles Harvey,708,yes
403,Charles Harvey,755,yes
403,Charles Harvey,786,yes
403,Charles Harvey,799,maybe
403,Charles Harvey,840,yes
403,Charles Harvey,848,maybe
403,Charles Harvey,863,maybe
403,Charles Harvey,864,maybe
403,Charles Harvey,923,yes
404,Harold West,14,maybe
404,Harold West,53,maybe
404,Harold West,104,maybe
404,Harold West,132,maybe
404,Harold West,180,yes
404,Harold West,287,yes
404,Harold West,345,maybe
404,Harold West,346,maybe
404,Harold West,374,yes
404,Harold West,490,yes
404,Harold West,569,yes
404,Harold West,634,yes
404,Harold West,672,yes
404,Harold West,691,yes
404,Harold West,739,yes
404,Harold West,755,maybe
404,Harold West,802,maybe
404,Harold West,833,maybe
404,Harold West,950,maybe
404,Harold West,991,maybe
405,Philip Wang,32,yes
405,Philip Wang,205,yes
405,Philip Wang,213,yes
405,Philip Wang,293,maybe
405,Philip Wang,343,yes
405,Philip Wang,367,maybe
405,Philip Wang,378,yes
405,Philip Wang,413,yes
405,Philip Wang,432,maybe
405,Philip Wang,452,yes
405,Philip Wang,499,maybe
405,Philip Wang,501,maybe
405,Philip Wang,514,yes
405,Philip Wang,520,maybe
405,Philip Wang,540,maybe
405,Philip Wang,548,yes
405,Philip Wang,570,yes
405,Philip Wang,571,yes
405,Philip Wang,627,yes
405,Philip Wang,653,yes
405,Philip Wang,714,maybe
405,Philip Wang,715,yes
405,Philip Wang,753,maybe
405,Philip Wang,755,maybe
405,Philip Wang,793,maybe
405,Philip Wang,804,maybe
405,Philip Wang,860,maybe
405,Philip Wang,958,yes
405,Philip Wang,981,maybe
406,George Evans,58,maybe
406,George Evans,154,maybe
406,George Evans,240,maybe
406,George Evans,297,yes
406,George Evans,302,yes
406,George Evans,479,maybe
406,George Evans,481,yes
406,George Evans,493,maybe
406,George Evans,503,maybe
406,George Evans,504,yes
406,George Evans,698,yes
406,George Evans,769,yes
406,George Evans,772,yes
406,George Evans,786,maybe
406,George Evans,960,maybe
407,Rachel Larson,49,maybe
407,Rachel Larson,57,yes
407,Rachel Larson,134,yes
407,Rachel Larson,163,yes
407,Rachel Larson,173,maybe
407,Rachel Larson,290,maybe
407,Rachel Larson,314,maybe
407,Rachel Larson,332,maybe
407,Rachel Larson,357,yes
407,Rachel Larson,427,yes
407,Rachel Larson,469,yes
407,Rachel Larson,558,yes
407,Rachel Larson,636,maybe
407,Rachel Larson,671,maybe
407,Rachel Larson,680,yes
407,Rachel Larson,706,yes
407,Rachel Larson,710,maybe
407,Rachel Larson,720,yes
407,Rachel Larson,824,maybe
407,Rachel Larson,915,yes
407,Rachel Larson,946,yes
407,Rachel Larson,970,maybe
407,Rachel Larson,984,yes
407,Rachel Larson,988,yes
407,Rachel Larson,993,maybe
408,Jerry Villa,15,maybe
408,Jerry Villa,34,maybe
408,Jerry Villa,95,yes
408,Jerry Villa,113,maybe
408,Jerry Villa,223,yes
408,Jerry Villa,227,maybe
408,Jerry Villa,252,maybe
408,Jerry Villa,288,maybe
408,Jerry Villa,377,yes
408,Jerry Villa,407,maybe
408,Jerry Villa,436,yes
408,Jerry Villa,507,yes
408,Jerry Villa,588,yes
408,Jerry Villa,609,yes
408,Jerry Villa,644,maybe
408,Jerry Villa,710,yes
408,Jerry Villa,723,maybe
408,Jerry Villa,894,yes
408,Jerry Villa,899,maybe
409,Jason Myers,37,maybe
409,Jason Myers,64,yes
409,Jason Myers,278,maybe
409,Jason Myers,348,yes
409,Jason Myers,389,maybe
409,Jason Myers,579,yes
409,Jason Myers,633,maybe
409,Jason Myers,677,yes
409,Jason Myers,698,yes
409,Jason Myers,722,maybe
409,Jason Myers,801,yes
409,Jason Myers,807,yes
409,Jason Myers,812,yes
409,Jason Myers,813,maybe
409,Jason Myers,846,yes
409,Jason Myers,861,yes
409,Jason Myers,908,maybe
409,Jason Myers,944,maybe
409,Jason Myers,989,yes
410,Brian Miller,14,yes
410,Brian Miller,68,yes
410,Brian Miller,190,maybe
410,Brian Miller,227,maybe
410,Brian Miller,243,yes
410,Brian Miller,264,maybe
410,Brian Miller,510,yes
410,Brian Miller,522,maybe
410,Brian Miller,524,yes
410,Brian Miller,529,maybe
410,Brian Miller,660,yes
410,Brian Miller,666,maybe
410,Brian Miller,674,yes
410,Brian Miller,854,maybe
410,Brian Miller,870,yes
411,Jeremy Gill,27,maybe
411,Jeremy Gill,66,maybe
411,Jeremy Gill,169,maybe
411,Jeremy Gill,212,yes
411,Jeremy Gill,246,yes
411,Jeremy Gill,291,maybe
411,Jeremy Gill,523,maybe
411,Jeremy Gill,608,maybe
411,Jeremy Gill,614,yes
411,Jeremy Gill,654,yes
411,Jeremy Gill,782,maybe
411,Jeremy Gill,789,maybe
411,Jeremy Gill,790,yes
411,Jeremy Gill,799,yes
411,Jeremy Gill,844,maybe
411,Jeremy Gill,984,yes
412,John Thompson,44,yes
412,John Thompson,80,yes
412,John Thompson,116,yes
412,John Thompson,323,yes
412,John Thompson,392,yes
412,John Thompson,517,yes
412,John Thompson,579,yes
412,John Thompson,600,yes
412,John Thompson,633,yes
412,John Thompson,660,yes
412,John Thompson,670,yes
412,John Thompson,696,yes
412,John Thompson,722,yes
412,John Thompson,811,yes
412,John Thompson,904,yes
412,John Thompson,953,yes
412,John Thompson,988,yes
412,John Thompson,995,yes
413,Matthew Montoya,36,maybe
413,Matthew Montoya,128,maybe
413,Matthew Montoya,137,maybe
413,Matthew Montoya,144,maybe
413,Matthew Montoya,177,maybe
413,Matthew Montoya,310,maybe
413,Matthew Montoya,320,maybe
413,Matthew Montoya,334,maybe
413,Matthew Montoya,403,yes
413,Matthew Montoya,445,yes
413,Matthew Montoya,452,yes
413,Matthew Montoya,464,maybe
413,Matthew Montoya,513,yes
413,Matthew Montoya,582,yes
413,Matthew Montoya,714,maybe
413,Matthew Montoya,720,yes
413,Matthew Montoya,728,maybe
413,Matthew Montoya,755,yes
413,Matthew Montoya,770,maybe
413,Matthew Montoya,812,yes
413,Matthew Montoya,816,yes
413,Matthew Montoya,931,maybe
414,Tracy Contreras,77,maybe
414,Tracy Contreras,87,maybe
414,Tracy Contreras,115,yes
414,Tracy Contreras,121,maybe
414,Tracy Contreras,159,yes
414,Tracy Contreras,222,maybe
414,Tracy Contreras,234,yes
414,Tracy Contreras,362,maybe
414,Tracy Contreras,366,yes
414,Tracy Contreras,541,yes
414,Tracy Contreras,619,maybe
414,Tracy Contreras,733,maybe
414,Tracy Contreras,737,yes
414,Tracy Contreras,753,maybe
414,Tracy Contreras,776,maybe
414,Tracy Contreras,815,yes
414,Tracy Contreras,816,yes
414,Tracy Contreras,818,yes
414,Tracy Contreras,860,maybe
414,Tracy Contreras,892,yes
415,John Wiggins,61,maybe
415,John Wiggins,126,yes
415,John Wiggins,137,yes
415,John Wiggins,148,yes
415,John Wiggins,218,maybe
415,John Wiggins,276,maybe
415,John Wiggins,290,maybe
415,John Wiggins,319,maybe
415,John Wiggins,353,maybe
415,John Wiggins,361,maybe
415,John Wiggins,454,maybe
415,John Wiggins,464,maybe
415,John Wiggins,549,maybe
415,John Wiggins,577,maybe
415,John Wiggins,586,maybe
415,John Wiggins,645,yes
415,John Wiggins,672,yes
415,John Wiggins,729,maybe
415,John Wiggins,730,maybe
415,John Wiggins,904,yes
415,John Wiggins,986,maybe
451,Michelle Melton,120,maybe
451,Michelle Melton,126,yes
451,Michelle Melton,134,yes
451,Michelle Melton,226,maybe
451,Michelle Melton,366,maybe
451,Michelle Melton,420,maybe
451,Michelle Melton,492,maybe
451,Michelle Melton,532,yes
451,Michelle Melton,563,yes
451,Michelle Melton,604,yes
451,Michelle Melton,637,maybe
451,Michelle Melton,656,yes
451,Michelle Melton,703,yes
451,Michelle Melton,788,maybe
451,Michelle Melton,791,maybe
451,Michelle Melton,808,yes
451,Michelle Melton,847,maybe
451,Michelle Melton,872,maybe
451,Michelle Melton,887,maybe
451,Michelle Melton,909,maybe
417,Donald Sanchez,61,yes
417,Donald Sanchez,153,maybe
417,Donald Sanchez,192,maybe
417,Donald Sanchez,229,yes
417,Donald Sanchez,292,maybe
417,Donald Sanchez,294,maybe
417,Donald Sanchez,356,yes
417,Donald Sanchez,399,yes
417,Donald Sanchez,401,maybe
417,Donald Sanchez,402,maybe
417,Donald Sanchez,420,maybe
417,Donald Sanchez,442,yes
417,Donald Sanchez,443,maybe
417,Donald Sanchez,448,yes
417,Donald Sanchez,505,maybe
417,Donald Sanchez,545,maybe
417,Donald Sanchez,773,maybe
417,Donald Sanchez,779,maybe
417,Donald Sanchez,867,maybe
417,Donald Sanchez,905,maybe
417,Donald Sanchez,920,yes
417,Donald Sanchez,933,yes
418,Mark Mckinney,5,maybe
418,Mark Mckinney,84,maybe
418,Mark Mckinney,97,yes
418,Mark Mckinney,139,yes
418,Mark Mckinney,143,maybe
418,Mark Mckinney,212,yes
418,Mark Mckinney,236,maybe
418,Mark Mckinney,292,maybe
418,Mark Mckinney,338,maybe
418,Mark Mckinney,437,maybe
418,Mark Mckinney,463,maybe
418,Mark Mckinney,464,maybe
418,Mark Mckinney,645,maybe
418,Mark Mckinney,743,maybe
418,Mark Mckinney,804,yes
418,Mark Mckinney,941,maybe
418,Mark Mckinney,961,yes
1067,Jordan Grimes,188,maybe
1067,Jordan Grimes,269,yes
1067,Jordan Grimes,277,yes
1067,Jordan Grimes,303,yes
1067,Jordan Grimes,325,maybe
1067,Jordan Grimes,330,yes
1067,Jordan Grimes,402,yes
1067,Jordan Grimes,443,yes
1067,Jordan Grimes,457,yes
1067,Jordan Grimes,553,yes
1067,Jordan Grimes,650,maybe
1067,Jordan Grimes,683,maybe
1067,Jordan Grimes,685,maybe
1067,Jordan Grimes,708,yes
1067,Jordan Grimes,726,maybe
1067,Jordan Grimes,770,yes
1067,Jordan Grimes,771,yes
1067,Jordan Grimes,784,maybe
1067,Jordan Grimes,867,maybe
1067,Jordan Grimes,918,maybe
1067,Jordan Grimes,919,yes
420,Sonya Robinson,16,yes
420,Sonya Robinson,33,yes
420,Sonya Robinson,110,yes
420,Sonya Robinson,112,yes
420,Sonya Robinson,131,maybe
420,Sonya Robinson,135,yes
420,Sonya Robinson,224,maybe
420,Sonya Robinson,315,yes
420,Sonya Robinson,326,yes
420,Sonya Robinson,383,maybe
420,Sonya Robinson,403,yes
420,Sonya Robinson,447,maybe
420,Sonya Robinson,488,yes
420,Sonya Robinson,500,maybe
420,Sonya Robinson,521,yes
420,Sonya Robinson,569,maybe
420,Sonya Robinson,580,yes
420,Sonya Robinson,628,yes
420,Sonya Robinson,630,maybe
420,Sonya Robinson,633,yes
420,Sonya Robinson,645,yes
420,Sonya Robinson,688,maybe
420,Sonya Robinson,698,maybe
420,Sonya Robinson,700,yes
420,Sonya Robinson,747,maybe
420,Sonya Robinson,750,maybe
420,Sonya Robinson,798,maybe
420,Sonya Robinson,800,yes
420,Sonya Robinson,863,yes
420,Sonya Robinson,882,maybe
420,Sonya Robinson,917,yes
420,Sonya Robinson,997,yes
421,Karen Peters,116,yes
421,Karen Peters,209,yes
421,Karen Peters,224,maybe
421,Karen Peters,297,maybe
421,Karen Peters,345,yes
421,Karen Peters,407,maybe
421,Karen Peters,461,maybe
421,Karen Peters,465,yes
421,Karen Peters,486,yes
421,Karen Peters,507,maybe
421,Karen Peters,547,yes
421,Karen Peters,634,yes
421,Karen Peters,656,maybe
421,Karen Peters,662,maybe
421,Karen Peters,706,maybe
421,Karen Peters,785,maybe
421,Karen Peters,861,yes
421,Karen Peters,875,maybe
421,Karen Peters,948,maybe
421,Karen Peters,958,yes
422,Jason Harper,244,maybe
422,Jason Harper,293,maybe
422,Jason Harper,313,yes
422,Jason Harper,320,maybe
422,Jason Harper,344,yes
422,Jason Harper,496,yes
422,Jason Harper,557,yes
422,Jason Harper,575,yes
422,Jason Harper,657,yes
422,Jason Harper,679,yes
422,Jason Harper,703,yes
422,Jason Harper,708,maybe
422,Jason Harper,887,yes
422,Jason Harper,903,yes
422,Jason Harper,905,maybe
422,Jason Harper,908,maybe
422,Jason Harper,945,yes
423,Julie Fields,70,yes
423,Julie Fields,75,yes
423,Julie Fields,102,maybe
423,Julie Fields,172,yes
423,Julie Fields,184,maybe
423,Julie Fields,185,maybe
423,Julie Fields,206,yes
423,Julie Fields,222,maybe
423,Julie Fields,236,maybe
423,Julie Fields,297,maybe
423,Julie Fields,356,yes
423,Julie Fields,391,yes
423,Julie Fields,394,yes
423,Julie Fields,419,maybe
423,Julie Fields,482,yes
423,Julie Fields,494,maybe
423,Julie Fields,517,yes
423,Julie Fields,543,maybe
423,Julie Fields,659,maybe
423,Julie Fields,780,yes
423,Julie Fields,880,maybe
423,Julie Fields,885,maybe
423,Julie Fields,911,maybe
424,Richard Riggs,16,yes
424,Richard Riggs,22,maybe
424,Richard Riggs,23,yes
424,Richard Riggs,76,maybe
424,Richard Riggs,243,maybe
424,Richard Riggs,412,yes
424,Richard Riggs,449,yes
424,Richard Riggs,549,yes
424,Richard Riggs,571,maybe
424,Richard Riggs,596,yes
424,Richard Riggs,650,maybe
424,Richard Riggs,816,maybe
424,Richard Riggs,821,yes
424,Richard Riggs,930,yes
425,Bonnie Miller,107,yes
425,Bonnie Miller,149,yes
425,Bonnie Miller,176,maybe
425,Bonnie Miller,242,yes
425,Bonnie Miller,311,maybe
425,Bonnie Miller,337,maybe
425,Bonnie Miller,394,maybe
425,Bonnie Miller,499,yes
425,Bonnie Miller,544,maybe
425,Bonnie Miller,570,yes
425,Bonnie Miller,601,maybe
425,Bonnie Miller,650,yes
425,Bonnie Miller,721,maybe
425,Bonnie Miller,783,yes
425,Bonnie Miller,886,maybe
